"","Name","MinYear","MaxYear","MaxCount","SumCount","Perc"
"925","Briar",1971,2014,199,2894,0.0687629578438148
"926","Keondre",1989,2014,88,1280,0.06875
"927","Taquan",1981,2014,80,1164,0.0687285223367698
"928","Jakari",1979,2014,151,2199,0.0686675761709868
"929","Cristo",1974,2014,70,1020,0.0686274509803922
"930","Domanic",1975,2014,75,1093,0.0686184812442818
"931","Cain",1910,2014,327,4767,0.0685966016362492
"932","Mychael",1972,2014,83,1210,0.068595041322314
"933","Eitan",1978,2014,96,1401,0.0685224839400428
"934","Jacory",1978,2014,75,1096,0.0684306569343066
"935","Keion",1975,2014,159,2328,0.0682989690721649
"936","Abbas",1975,2014,71,1040,0.0682692307692308
"937","Jaymes",1950,2014,144,2111,0.0682141165324491
"938","Barrett",1886,2014,950,13933,0.0681834493648173
"939","Melvyn",1912,2013,293,4298,0.0681712424383434
"940","Alec",1880,2014,3421,50235,0.0680999303274609
"941","Orion",1880,2014,806,11843,0.0680570801317234
"942","Pierson",1912,2014,135,1984,0.0680443548387097
"943","Yovani",1973,2014,115,1692,0.0679669030732861
"944","Quinlan",1977,2014,144,2122,0.0678605089538172
"945","Zephaniah",1972,2014,127,1872,0.0678418803418803
"946","Jayvon",1979,2014,210,3098,0.0677856681730148
"947","Tuan",1971,2013,93,1372,0.0677842565597668
"948","Keonte",1977,2014,92,1358,0.0677466863033873
"949","Leonardo",1885,2014,3431,50697,0.0676765883582855
"950","Marquise",1969,2014,644,9522,0.0676328502415459
"951","Geovanni",1973,2014,217,3211,0.067580193086266
"952","Lathan",1912,2014,214,3168,0.0675505050505051
"953","Amanda",1899,2011,144,2138,0.0673526660430309
"954","Damonte",1986,2014,97,1441,0.0673143650242887
"955","Javonte",1983,2014,229,3402,0.0673133450911229
"956","Ammar",1977,2014,120,1783,0.0673022994952328
"957","Payden",1986,2014,75,1115,0.0672645739910314
"958","Rick",1919,2014,5461,81251,0.0672114804740865
"959","Mathias",1880,2014,472,7026,0.067179049245659
"960","Esai",1987,2014,108,1608,0.0671641791044776
"961","Hagan",1914,2014,73,1087,0.0671573137074517
"962","Omari",1971,2014,478,7128,0.0670594837261504
"963","Nolan",1881,2014,5181,77276,0.0670453957244164
"964","Elon",1885,2014,88,1313,0.067022086824067
"965","Rome",1882,2014,125,1866,0.0669882100750268
"966","Gavriel",1974,2014,75,1120,0.0669642857142857
"967","Zebulon",1891,2014,125,1869,0.066880684858213
"968","Konnor",1988,2014,266,3978,0.0668677727501257
"969","Shakir",1971,2014,68,1020,0.0666666666666667
"970","Haydn",1915,2014,104,1562,0.0665813060179257
"971","Justis",1975,2014,90,1353,0.0665188470066519
"972","Justine",1921,2014,159,2391,0.0664993726474278
"973","Trysten",1995,2014,79,1188,0.0664983164983165
"974","Truett",1912,2014,109,1642,0.0663824604141291
"975","Javin",1973,2014,136,2049,0.066373840897999
"976","Erica",1968,2005,68,1025,0.0663414634146341
"977","Rivers",1910,2014,68,1025,0.0663414634146341
"978","Conner",1915,2014,3203,48335,0.0662666804592945
"979","Krystian",1983,2014,86,1298,0.0662557781201849
"980","Arya",1982,2014,114,1721,0.0662405578152237
"981","Austin",1880,2014,25906,391340,0.066198190831502
"982","Osiel",1970,2014,126,1906,0.0661070304302204
"983","Kane",1953,2014,654,9897,0.0660806304940891
"984","Parker",1880,2014,5677,85951,0.06604926062524
"985","Treshawn",1988,2014,89,1348,0.0660237388724036
"986","Jeromy",1967,2014,313,4744,0.0659780775716695
"987","Haden",1914,2014,230,3490,0.0659025787965616
"988","Zaire",1974,2014,268,4067,0.0658962380132776
"989","Tashawn",1975,2014,91,1381,0.0658942795076032
"990","Remi",1915,2014,88,1337,0.0658189977561705
"991","Shiv",1984,2014,87,1322,0.0658093797276853
"992","Jadarius",1986,2014,84,1277,0.0657791699295223
"993","Jamey",1944,2014,429,6523,0.0657672849915683
"994","Raven",1921,2014,188,2859,0.0657572577824414
"995","Tou",1980,2014,82,1248,0.0657051282051282
"996","Tryston",1989,2014,79,1203,0.0656691604322527
"997","Geovani",1974,2014,78,1188,0.0656565656565657
"998","Aman",1969,2014,121,1843,0.0656538252848616
"999","Ulices",1976,2014,68,1036,0.0656370656370656
"1000","Audie",1885,2014,260,3962,0.0656234225138819
"1001","Milo",1880,2014,1109,16915,0.0655631096659769
"1002","Deonta",1974,2014,158,2413,0.065478657273104
"1003","Jericho",1970,2014,221,3376,0.0654620853080569
"1004","Saif",1978,2014,89,1360,0.0654411764705882
"1005","Jaleel",1971,2014,255,3897,0.0654349499615089
"1006","Roman",1882,2014,3435,52522,0.0654011652260005
"1007","Teague",1969,2014,88,1346,0.0653789004457652
"1008","Zachery",1948,2014,1902,29106,0.0653473510616368
"1009","Montana",1942,2014,194,2970,0.0653198653198653
"1010","Hakeem",1971,2014,279,4274,0.0652784277023865
"1011","Chantz",1971,2014,68,1042,0.0652591170825336
"1012","Canyon",1972,2014,158,2422,0.0652353426919901
"1013","Akhil",1984,2014,95,1458,0.0651577503429355
"1014","Dann",1927,2003,71,1090,0.0651376146788991
"1015","Devion",1984,2014,107,1643,0.0651247717589775
"1016","Colton",1913,2014,6463,99252,0.0651170757264337
"1017","Chancellor",1916,2014,131,2012,0.0651093439363817
"1018","Bridger",1974,2014,242,3718,0.0650887573964497
"1019","Cruz",1880,2014,1245,19131,0.0650776227066018
"1020","Isaak",1976,2014,218,3351,0.0650552074007759
"1021","Darien",1949,2014,607,9331,0.0650519772800343
"1022","Corbin",1891,2014,1910,29373,0.0650257038777108
"1023","Caine",1968,2014,89,1369,0.0650109569028488
"1024","Stone",1919,2014,288,4432,0.0649819494584837
"1025","Ever",1916,2014,175,2694,0.0649591685226429
"1026","Varun",1981,2014,145,2233,0.0649350649350649
"1027","Khristian",1968,2014,129,1989,0.0648567119155355
"1028","Kain",1973,2014,152,2346,0.0647911338448423
"1029","Asael",1975,2014,69,1065,0.0647887323943662
"1030","Jakeb",1982,2014,74,1143,0.0647419072615923
"1031","Rishi",1974,2014,217,3352,0.0647374701670644
"1032","Emma",1880,2014,102,1576,0.0647208121827411
"1033","Hyman",1880,2014,379,5857,0.0647088953389107
"1034","Jeramiah",1973,2014,272,4209,0.0646234259919221
"1035","Jerad",1967,2014,243,3769,0.0644733351021491
"1036","Christina",1929,2012,128,1986,0.0644511581067472
"1037","Noam",1961,2014,108,1676,0.0644391408114559
"1038","Jackson",1880,2014,12553,194852,0.0644232545727013
"1039","Tracey",1915,2014,553,8590,0.0643771827706636
"1040","Damarius",1975,2014,82,1274,0.0643642072213501
"1041","Trevon",1965,2014,849,13192,0.0643571861734384
"1042","Hamzah",1979,2014,67,1042,0.064299424184261
"1043","Tristen",1975,2014,1188,18496,0.0642301038062284
"1044","Kohl",1982,2014,98,1527,0.0641781270464964
"1045","Jeramie",1967,2014,213,3321,0.0641373080397471
"1046","Santino",1913,2014,414,6456,0.0641263940520446
"1047","Hagen",1973,2014,135,2107,0.0640721404841006
"1048","Jovani",1974,2014,346,5402,0.0640503517215846
"1049","Jarett",1952,2014,217,3389,0.064030687518442
"1050","Michaelangelo",1962,2014,72,1125,0.064
"1051","Tyshaun",1977,2014,109,1705,0.0639296187683285
"1052","Adriano",1921,2014,118,1846,0.0639219934994583
"1053","Hussain",1978,2014,68,1064,0.0639097744360902
"1054","Ricki",1942,2014,146,2285,0.0638949671772429
"1055","Aleksander",1918,2014,169,2648,0.063821752265861
"1056","Theo",1880,2014,542,8503,0.0637422086322474
"1057","Trevin",1964,2014,272,4269,0.063715155774186
"1058","Austyn",1984,2014,274,4301,0.06370611485701
"1059","Dajon",1980,2014,98,1541,0.063595068137573
"1060","Faron",1952,2014,146,2297,0.0635611667392251
"1061","Gabrial",1964,2014,97,1527,0.0635232481990832
"1062","Rob",1884,2014,552,8692,0.0635066728025771
"1063","Bladimir",1976,2014,64,1008,0.0634920634920635
"1064","Lisa",1952,2000,177,2788,0.0634863701578192
"1065","Jaren",1938,2014,296,4667,0.0634240411399186
"1066","Blaze",1921,2014,327,5159,0.0633843768172126
"1067","Jacobi",1973,2014,188,2969,0.0633209834961266
"1068","Conor",1961,2014,1250,19745,0.0633071663712332
"1069","Porter",1880,2014,849,13419,0.0632684998882182
"1070","Edan",1968,2014,67,1059,0.0632672332389046
"1071","Marek",1956,2014,145,2295,0.0631808278867102
"1072","Kye",1956,2014,171,2707,0.0631695603989656
"1073","Eder",1982,2014,139,2201,0.0631531122217174
"1074","Faris",1915,2014,124,1964,0.0631364562118126
"1075","Ladarius",1976,2014,260,4122,0.0630761766132945
"1076","Coby",1941,2014,516,8181,0.0630729739640631
"1077","Isai",1966,2014,333,5282,0.0630443014009845
"1078","Calum",1978,2014,69,1095,0.063013698630137
"1079","Ari",1958,2014,702,11146,0.0629822357796519
"1080","Terrion",1980,2014,83,1319,0.0629264594389689
"1081","Jevon",1963,2014,288,4580,0.062882096069869
"1082","Cam",1892,2014,100,1593,0.0627746390458255
"1083","Marcoantonio",1972,2014,90,1434,0.0627615062761506
"1084","Rock",1913,2014,154,2456,0.0627035830618893
"1085","Torian",1971,2014,79,1260,0.0626984126984127
"1086","Bart",1880,2014,1022,16332,0.0625765368601519
"1087","Deante",1975,2014,155,2477,0.0625756964069439
"1088","Anders",1912,2014,312,4986,0.062575210589651
"1089","Daveon",1983,2014,145,2319,0.0625269512721
"1090","Rich",1880,2014,257,4112,0.0625
"1091","Blade",1982,2014,112,1792,0.0625
"1092","Tylan",1962,2014,142,2274,0.0624450307827617
"1093","Ayman",1975,2014,92,1474,0.062415196743555
"1094","Neel",1918,2014,148,2373,0.0623683101559208
"1095","Mahdi",1959,2014,92,1477,0.0622884224779959
"1096","Tammy",1938,1999,87,1397,0.0622763063707946
"1097","Cutter",1983,2014,77,1237,0.0622473726758286
"1098","Torrey",1938,2014,302,4852,0.062242374278648
"1099","Bret",1926,2014,1838,29546,0.0622080823123265
"1100","Kiran",1970,2014,119,1913,0.0622059592263461
"1101","Rickie",1932,2014,1005,16158,0.0621982918678054
"1102","Darron",1945,2014,371,5965,0.0621961441743504
"1103","Eoin",1971,2014,63,1013,0.0621915103652517
"1104","Storm",1946,2014,165,2655,0.0621468926553672
"1105","Yoshio",1910,2009,72,1159,0.0621225194132873
"1106","Santana",1915,2014,242,3896,0.0621149897330595
"1107","Kole",1969,2014,433,6972,0.0621055651176133
"1108","Dujuan",1961,2014,70,1128,0.0620567375886525
"1109","Rickey",1924,2014,3783,60995,0.0620214771702599
"1110","Abel",1880,2014,2551,41148,0.0619957227568776
"1111","Izaak",1972,2014,138,2230,0.0618834080717489
"1112","Baby",1919,2014,373,6034,0.0618163738813391
"1113","Timmy",1926,2014,1574,25467,0.0618054737503436
"1114","Alessandro",1933,2014,421,6815,0.0617754952311078
"1115","Diante",1976,2014,79,1279,0.0617670054730258
"1116","Danielle",1963,2012,117,1895,0.0617414248021108
"1117","Viet",1975,2014,65,1053,0.0617283950617284
"1118","Muhammed",1970,2014,106,1718,0.0616996507566938
"1119","Ameer",1969,2014,228,3696,0.0616883116883117
"1120","Anwar",1969,2014,144,2335,0.0616702355460385
"1121","Kaine",1973,2014,114,1849,0.0616549486208762
"1122","Deondre",1966,2014,223,3618,0.0616362631288004
"1123","Shepard",1912,2014,79,1282,0.0616224648985959
"1124","Delano",1914,2014,315,5112,0.0616197183098592
"1125","Jovanny",1979,2014,253,4106,0.0616171456405261
"1126","Bryton",1985,2014,154,2500,0.0616
"1127","Keandre",1980,2014,156,2535,0.0615384615384615
"1128","Antwone",1959,2014,120,1950,0.0615384615384615
"1129","Jamarius",1984,2014,97,1577,0.0615091946734306
"1130","Trenten",1966,2014,186,3025,0.0614876033057851
"1131","Dakarai",1973,2014,65,1059,0.0613786591123702
"1132","Cord",1920,2014,99,1615,0.0613003095975232
"1133","Andru",1970,2014,67,1093,0.0612991765782251
"1134","Davion",1970,2014,648,10584,0.0612244897959184
"1135","Jareth",1986,2014,84,1372,0.0612244897959184
"1136","Emmett",1880,2014,2623,42847,0.0612178215511004
"1137","Owen",1880,2014,9100,148663,0.0612122720515528
"1138","Slade",1946,2014,245,4004,0.0611888111888112
"1139","Adarius",1981,2014,70,1144,0.0611888111888112
"1140","Delonte",1972,2014,85,1390,0.0611510791366906
"1141","Romeo",1880,2014,975,15947,0.0611400263372421
"1142","Jacolby",1981,2014,81,1326,0.0610859728506787
"1143","Dylon",1973,2014,258,4224,0.0610795454545455
"1144","Ricky",1925,2014,13372,219154,0.0610164541829033
"1145","Rohan",1969,2014,522,8557,0.0610026878578941
"1146","Trystan",1982,2014,223,3656,0.0609956236323851
"1147","Luverne",1912,1956,65,1066,0.0609756097560976
"1148","Rahul",1966,2014,196,3219,0.0608884746815781
"1149","Reagan",1913,2014,366,6022,0.060777150448356
"1150","Hunter",1880,2014,12534,206251,0.0607706144455057
"1151","Scottie",1913,2014,634,10438,0.0607396052883694
"1152","Khaled",1969,2014,100,1647,0.0607164541590771
"1153","Scotty",1915,2014,1118,18418,0.0607014876751004
"1154","Tavares",1974,2014,169,2785,0.0606822262118492
"1155","Ciaran",1959,2014,83,1369,0.0606281957633309
"1156","Drake",1918,2014,1871,30863,0.0606227521627839
"1157","Donaven",1973,2014,66,1090,0.0605504587155963
"1158","Elias",1880,2014,3751,61965,0.0605341725167433
"1159","Brady",1883,2014,4950,81780,0.0605282465150404
"1160","Rohit",1970,2014,109,1801,0.0605219322598556
"1161","Taurus",1967,2014,112,1851,0.0605078336034576
"1162","Dedric",1961,2014,107,1769,0.0604861503674392
"1163","Dyllan",1986,2014,181,2993,0.060474440360842
"1164","Lyndon",1904,2014,513,8486,0.0604525100164978
"1165","Yonathan",1983,2014,67,1109,0.060414788097385
"1166","Jamarcus",1975,2014,301,4987,0.0603569280128334
"1167","Shon",1950,2014,301,4989,0.0603327320104229
"1168","Deborah",1939,1990,100,1658,0.060313630880579
"1169","Lukas",1963,2014,1619,26844,0.0603114289971688
"1170","Daylan",1971,2014,124,2056,0.0603112840466926
"1171","Ulisses",1971,2014,68,1128,0.0602836879432624
"1172","Darrian",1960,2014,190,3152,0.0602791878172589
"1173","Noah",1880,2014,19144,317800,0.0602391441157961
"1174","Naquan",1976,2014,76,1262,0.0602218700475436
"1175","Giovanni",1907,2014,3430,56978,0.0601986731721015
"1176","Pernell",1915,2014,178,2957,0.0601961447412918
"1177","Seymour",1880,2014,785,13050,0.0601532567049808
"1178","Travon",1967,2014,368,6119,0.0601405458408237
"1179","Kamron",1967,2014,342,5696,0.0600421348314607
"1180","Demonte",1973,2014,132,2201,0.0599727396637892
"1181","Unknown",1880,2014,548,9140,0.0599562363238512
"1182","Zacary",1974,2014,67,1118,0.0599284436493739
"1183","Lucas",1881,2014,12078,201568,0.0599202254326084
"1184","Deonte",1973,2014,444,7419,0.0598463404771533
"1185","Ladarrius",1978,2014,66,1104,0.0597826086956522
"1186","Colten",1978,2014,757,12670,0.0597474348855564
"1187","Ethan",1882,2014,22203,371668,0.0597387991433215
"1188","Dionte",1971,2014,172,2882,0.0596807772380291
"1189","Treyvon",1985,2014,201,3368,0.0596793349168646
"1190","Johann",1912,2014,222,3724,0.0596133190118153
"1191","Ean",1968,2014,289,4848,0.0596122112211221
"1192","Rachel",1899,2012,106,1779,0.059584035975267
"1193","Meir",1951,2014,139,2333,0.0595799399914273
"1194","Corben",1974,2014,75,1259,0.0595710881652105
"1195","Tristian",1977,2014,359,6032,0.0595159151193634
"1196","Arion",1918,2014,89,1496,0.0594919786096257
"1197","Issiah",1916,2014,77,1295,0.0594594594594595
"1198","Judy",1929,1988,65,1094,0.0594149908592322
"1199","Sebastien",1971,2014,178,2998,0.0593729152768512
"1200","Kirkland",1914,2014,122,2055,0.059367396593674
"1201","Akash",1975,2014,117,1971,0.0593607305936073
"1202","Akshay",1981,2014,89,1500,0.0593333333333333
"1203","Ezekial",1915,2014,63,1062,0.0593220338983051
"1204","Darren",1936,2014,5934,100066,0.0593008614314552
"1205","Avi",1949,2014,186,3138,0.0592734225621415
"1206","Zev",1951,2014,160,2700,0.0592592592592593
"1207","Nikola",1960,2014,118,1993,0.0592072252885098
"1208","Demarius",1978,2014,102,1723,0.0591990713871155
"1209","Lakota",1978,2014,68,1149,0.0591818973020017
"1210","Canaan",1973,2014,178,3008,0.0591755319148936
"1211","Mike",1880,2014,12047,203748,0.059126960755443
"1212","Abram",1880,2014,823,13939,0.0590429729535835
"1213","Jovany",1978,2014,243,4121,0.0589662703227372
"1214","Dalton",1881,2014,4563,77387,0.0589633917841498
"1215","Yakov",1953,2014,114,1934,0.0589451913133402
"1216","Lawson",1880,2014,574,9740,0.0589322381930185
"1217","Jonte",1977,2014,67,1137,0.0589270008795075
"1218","Jerrad",1967,2013,103,1748,0.0589244851258581
"1219","Sahil",1982,2014,144,2444,0.0589198036006547
"1220","Johathan",1955,2012,114,1935,0.0589147286821705
"1221","Danthony",1970,2014,80,1358,0.0589101620029455
"1222","Devaughn",1926,2014,135,2294,0.0588491717523976
"1223","Jaquan",1975,2014,567,9644,0.0587930319369556
"1224","Zakery",1977,2014,77,1310,0.0587786259541985
"1225","Mateusz",1987,2014,62,1055,0.0587677725118483
"1226","Jajuan",1970,2014,132,2249,0.0586927523343708
"1227","Daylon",1943,2014,153,2607,0.0586881472957422
"1228","Niklas",1976,2014,90,1534,0.0586701434159061
"1229","Dontavious",1980,2014,99,1688,0.0586492890995261
"1230","Olivier",1924,2014,78,1330,0.0586466165413534
"1231","Jamarr",1972,2014,75,1279,0.0586395621579359
"1232","Dayshawn",1980,2014,71,1211,0.0586292320396367
"1233","Dakoda",1986,2014,153,2611,0.0585982382229031
"1234","Dusty",1927,2014,601,10262,0.0585655817579419
"1235","Saleh",1974,2014,59,1008,0.058531746031746
"1236","Kiyoshi",1910,2014,66,1128,0.0585106382978723
"1237","Demarkus",1972,2014,65,1111,0.0585058505850585
"1238","Dasean",1983,2014,73,1248,0.0584935897435897
"1239","Braulio",1915,2014,248,4241,0.0584767743456732
"1240","Russ",1898,2014,349,5971,0.0584491709931335
"1241","Wells",1881,2014,86,1472,0.0584239130434783
"1242","Diondre",1969,2014,75,1286,0.0583203732503888
"1243","Shannon",1881,2014,3014,51688,0.0583114069029562
"1244","Jonas",1880,2014,1253,21491,0.0583034758736215
"1245","Evander",1888,2014,92,1579,0.058264724509183
"1246","Daemon",1970,2014,60,1030,0.058252427184466
"1247","Vander",1884,2014,60,1030,0.058252427184466
"1248","Tyquan",1976,2014,194,3332,0.0582232893157263
"1249","Carson",1880,2014,5126,88050,0.0582169222032936
"1250","Karan",1973,2014,78,1340,0.0582089552238806
"1251","Shaheed",1975,2014,60,1031,0.05819592628516
"1252","Luc",1954,2014,172,2956,0.0581867388362652
"1253","Dalen",1941,2014,99,1702,0.0581668625146886
"1254","Timmie",1910,2013,188,3234,0.0581323438466296
"1255","Jereme",1969,2014,128,2202,0.0581289736603088
"1256","Tate",1912,2014,876,15085,0.0580709313887968
"1257","Demian",1966,2014,90,1550,0.0580645161290323
"1258","Rio",1920,2014,109,1878,0.0580404685835996
"1259","Elijah",1880,2014,13933,240230,0.0579985846896724
"1260","Brenton",1912,2014,799,13778,0.0579910001451589
"1261","Maleek",1974,2014,90,1552,0.0579896907216495
"1262","Jacorey",1980,2014,110,1897,0.0579862941486558
"1263","Justyn",1970,2014,236,4078,0.0578715056400196
"1264","Jonmichael",1970,2014,79,1366,0.0578330893118594
"1265","Edsel",1914,2014,224,3874,0.0578213732576149
"1266","Akiva",1961,2014,94,1626,0.0578105781057811
"1267","Josemanuel",1974,2014,62,1073,0.0577819198508854
"1268","Demario",1968,2014,334,5781,0.057775471371735
"1269","Tray",1959,2014,83,1437,0.057759220598469
"1270","Chaz",1974,2014,526,9107,0.0577577687493137
"1271","Shiloh",1969,2014,188,3259,0.057686406873274
"1272","Tristan",1946,2014,5651,98034,0.0576432666217843
"1273","Dolores",1912,1992,77,1336,0.0576347305389222
"1274","Haris",1980,2014,67,1163,0.057609630266552
"1275","Duke",1880,2014,382,6632,0.057599517490953
"1276","Graham",1881,2014,2026,35174,0.0575993631659749
"1277","Treston",1979,2014,65,1129,0.0575730735163862
"1278","Isidore",1881,2014,183,3181,0.0575290789060044
"1279","Brandyn",1968,2014,259,4503,0.05751721074839
"1280","Brigham",1916,2014,136,2367,0.0574566962399662
"1281","Brando",1955,2014,104,1811,0.0574268360022087
"1282","Cavan",1969,2014,77,1341,0.0574198359433259
"1283","Brenden",1956,2014,1394,24282,0.0574087801663784
"1284","Markanthony",1970,2014,97,1690,0.057396449704142
"1285","Shanon",1952,2013,99,1726,0.0573580533024334
"1286","Heather",1962,2007,85,1482,0.0573549257759784
"1287","Damond",1962,2014,115,2006,0.0573280159521436
"1288","Jeremie",1969,2014,234,4082,0.0573248407643312
"1289","Buel",1888,1972,65,1135,0.0572687224669604
"1290","Beau",1932,2014,1622,28324,0.0572659228922469
"1291","Linda",1925,1994,215,3756,0.0572417465388711
"1292","Mykal",1978,2014,59,1032,0.0571705426356589
"1293","Darion",1957,2014,373,6530,0.0571209800918836
"1294","Ty",1915,2014,2448,42938,0.0570124365364013
"1295","Kollin",1970,2014,128,2246,0.0569902048085485
"1296","Zacharie",1976,2014,60,1053,0.056980056980057
"1297","Keegan",1965,2014,1706,29953,0.0569558975728642
"1298","Yosef",1951,2014,352,6181,0.0569487138003559
"1299","Christoher",1966,2007,62,1089,0.0569329660238751
"1300","Prince",1880,2014,748,13140,0.0569254185692542
"1301","Nicolai",1962,2014,70,1230,0.0569105691056911
"1302","Giancarlo",1961,2014,380,6679,0.0568947447222638
"1303","Ren",1915,2014,71,1248,0.0568910256410256
"1304","Deontae",1976,2014,178,3129,0.0568871844039629
"1305","Samson",1892,2014,416,7313,0.0568849993162861
"1306","Aryeh",1954,2014,120,2111,0.0568450971103742
"1307","Eliyahu",1956,2014,125,2199,0.056844020009095
"1308","Jerell",1941,2014,89,1566,0.0568326947637292
"1309","Kiernan",1957,2014,77,1355,0.0568265682656827
"1310","Coltin",1987,2014,125,2201,0.056792367105861
"1311","Rod",1910,2014,495,8720,0.0567660550458716
"1312","Trae",1964,2014,201,3541,0.0567636260943236
"1313","Kalin",1959,2014,94,1657,0.0567290283645142
"1314","Steele",1920,2014,93,1640,0.0567073170731707
"1315","Deontay",1979,2014,57,1006,0.0566600397614314
"1316","Jermiah",1916,2014,162,2861,0.0566235581964348
"1317","Reilly",1953,2014,218,3851,0.0566086730719294
"1318","Ismail",1959,2014,136,2404,0.0565723793677205
"1319","Nikhil",1971,2014,261,4618,0.0565179731485492
"1320","Cristopher",1950,2014,576,10193,0.056509369174924
"1321","Yechiel",1959,2014,70,1239,0.0564971751412429
"1322","Osman",1917,2014,118,2089,0.0564863571086644
"1323","Williard",1884,1982,61,1080,0.0564814814814815
"1324","Niall",1955,2014,69,1222,0.0564648117839607
"1325","Hiroshi",1912,2014,81,1435,0.0564459930313589
"1326","Isaiah",1880,2014,10438,185091,0.0563938819283488
"1327","Darryl",1913,2014,5127,90920,0.0563902331720194
"1328","Jorden",1903,2014,346,6136,0.0563885267275098
"1329","Willem",1916,2014,122,2164,0.0563770794824399
"1330","Kalil",1977,2014,61,1083,0.0563250230840259
"1331","Mckenzie",1917,2014,120,2131,0.0563115908024402
"1332","Slater",1915,2014,75,1332,0.0563063063063063
"1333","Jai",1959,2014,196,3481,0.0563056592933065
"1334","Xavier",1886,2014,6551,116424,0.0562684669827527
"1335","Jermey",1969,2014,149,2651,0.0562052055827989
"1336","Kaleb",1970,2014,3812,67867,0.0561686828650154
"1337","Jarrid",1968,2013,67,1193,0.0561609388097234
"1338","Tayvon",1977,2014,67,1193,0.0561609388097234
"1339","Merrick",1905,2014,193,3439,0.0561209653969177
"1340","Chad",1914,2014,13401,238810,0.0561157405468783
"1341","Rapheal",1914,2014,81,1444,0.0560941828254848
"1342","Reco",1956,2014,66,1177,0.0560747663551402
"1343","Ehren",1968,2014,62,1107,0.0560072267389341
"1344","Coleton",1982,2014,150,2679,0.0559910414333707
"1345","Antoni",1915,2014,100,1786,0.0559910414333707
"1346","Anderson",1880,2014,1246,22256,0.0559849029475198
"1347","Selvin",1914,2014,58,1036,0.055984555984556
"1348","Immanuel",1917,2014,227,4056,0.0559664694280079
"1349","Shimon",1947,2014,182,3252,0.0559655596555966
"1350","Flint",1913,2014,100,1787,0.0559597090095132
"1351","Kemper",1912,2014,70,1252,0.0559105431309904
"1352","Johnpaul",1960,2014,273,4884,0.0558968058968059
"1353","Marquan",1977,2014,91,1629,0.0558624923265807
"1354","Ryley",1981,2014,186,3331,0.0558390873611528
"1355","Zeth",1977,2014,59,1058,0.055765595463138
"1356","Martavious",1983,2014,64,1148,0.0557491289198606
"1357","Kade",1969,2014,758,13604,0.0557189062040576
"1358","Jammie",1915,2013,135,2423,0.0557160544779199
"1359","Antron",1962,2014,67,1203,0.055694098088113
"1360","Jarad",1969,2011,116,2083,0.0556889102256361
"1361","Nikolas",1937,2014,1060,19037,0.0556810421810159
"1362","Kip",1935,2014,419,7526,0.0556736646292851
"1363","Gage",1914,2014,2937,52758,0.0556692823837143
"1364","Darrion",1961,2014,220,3952,0.055668016194332
"1365","Carmelo",1904,2014,513,9218,0.0556519852462573
"1366","Tyrel",1968,2014,181,3253,0.0556409468183215
"1367","Efrem",1926,2014,85,1529,0.0555918901242642
"1368","Aleksandr",1971,2014,62,1117,0.0555058191584602
"1369","Patton",1915,2014,57,1027,0.0555014605647517
"1370","Devyn",1980,2014,333,6000,0.0555
"1371","Osbaldo",1928,2014,161,2901,0.0554981041020338
"1372","Steffan",1950,2014,73,1316,0.0554711246200608
"1373","Dimitri",1917,2014,401,7232,0.0554480088495575
"1374","Kody",1956,2014,1169,21092,0.0554238573866869
"1375","Jerimiah",1917,2014,250,4511,0.055420084238528
"1376","Hogan",1911,2014,66,1191,0.0554156171284635
"1377","Nahum",1918,2014,85,1534,0.0554106910039113
"1378","Melissa",1956,2008,138,2491,0.0553994379767162
"1379","Mohamed",1943,2014,711,12835,0.0553954031943903
"1380","Tracy",1880,2014,3377,60985,0.0553742723620562
"1381","Jabril",1979,2014,66,1192,0.0553691275167785
"1382","Angel",1888,2014,11592,209691,0.0552813425468904
"1383","Umar",1951,2014,94,1701,0.0552616108171664
"1384","Ridge",1948,2014,170,3077,0.0552486187845304
"1385","Julien",1888,2014,499,9033,0.0552418908446806
"1386","Micahel",1951,2011,78,1413,0.0552016985138004
"1387","Dwan",1924,2014,66,1196,0.0551839464882943
"1388","Yehoshua",1970,2014,86,1559,0.0551635663887107
"1389","Maximo",1903,2014,287,5204,0.0551498847040738
"1390","Rodrigo",1918,2014,1177,21385,0.0550385784428338
"1391","Hashim",1971,2014,68,1236,0.0550161812297735
"1392","Quran",1971,2014,89,1618,0.0550061804697157
"1393","Aziz",1971,2014,62,1129,0.0549158547387068
"1394","Rafe",1880,2014,99,1803,0.0549084858569052
"1395","Ken",1900,2014,1777,32395,0.0548541441580491
"1396","Jason",1880,2014,55649,1014584,0.0548490810026572
"1397","Jody",1910,2014,1703,31050,0.0548470209339775
"1398","Steffen",1948,2014,77,1404,0.0548433048433048
"1399","Kevyn",1952,2014,106,1933,0.0548370408691154
"1400","Morrison",1911,2014,66,1204,0.0548172757475083
"1401","Marquell",1973,2014,75,1369,0.0547845142439737
"1402","Creed",1880,2014,138,2519,0.054783644303295
"1403","Jamie",1896,2014,4622,84424,0.0547474651757794
"1404","Sigmund",1886,2014,151,2760,0.0547101449275362
"1405","Brennen",1962,2014,454,8299,0.0547053861911074
"1406","Chadwick",1914,2014,707,12924,0.0547044258743423
"1407","Nicole",1961,2013,107,1956,0.0547034764826176
"1408","Uriel",1913,2014,788,14408,0.0546918378678512
"1409","Tanner",1913,2014,4702,85991,0.0546801409449826
